id,source,text,sentiment,sarcasm
sr-01631,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Soba za lizanje rana i konsolidaciju.,,
sr-01632,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Divna serija svaki dan ja gledam,,
sr-01633,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Briljantan scenario, briljantni glumci.",,
sr-01634,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Pun je para-Odmah mi se sviđa!!!!,,
sr-01635,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Ti ja mi on ili ono ahahah,,
sr-01636,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Vidim tebe i mene,ja sam Giga.Kako je u tvom domu,ima li gužve u prometu nekretnina na prodaju polovno parkirano ispred ORDINACIJE.Znači spade knjiga na dva penzionera ili slova.",,
sr-01637,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Kad pomislim da Giga ovde ima 40.god... Odlična serija.,,
sr-01638,https://www.youtube.com/watch?v=7Z4pzU1SSO4,serija nad serijama!!!!,,
sr-01639,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Fantastična serija,,
sr-01640,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Serija koja prvenstveno imala ispravan govor i dikciju, gde si se mogao uz humor nauciti i pravilnom i cistom govoru...!",,
sr-01641,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Mirišeš na bajatog mladoženju, ha, ha, ha.",,
sr-01642,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Vakvi vise serija nikad vise nece bit nit snimati zalosno al je tako,,
sr-01643,https://www.youtube.com/watch?v=7Z4pzU1SSO4,FANTASTIČNI SU....,,
sr-01644,https://www.youtube.com/watch?v=7Z4pzU1SSO4,ON 'OĆE DA SE ŽENI! - i on???,,
sr-01645,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Najlepsa serija svih vremena,,
sr-01646,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Nezaboravna serija,,
sr-01647,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Ovo se može svaki dan gledati,nikad dosadno,danas ovakvih serija nima",,
sr-01648,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Ceca Bojkovic, velika dama i legenda jugoslovenske kinematografije. Zajedno sa cijelom glumackom postavom sinonim jednog lijepog i bezbriznog vremena.Veliki pozdrav iz Sarajeva.",,
sr-01649,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Genijalni , genijalni",,
sr-01650,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Ma nenadmasno...,,
sr-01651,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Чаробњак из Оза Какав цар!!!,,
sr-01652,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Ja samo ovaj vidro gkedam vrlo cesto posto je jedini duzi i normlan. Zasto ne stavite serije normalno epizode?,,
sr-01653,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Giga Moravac!!! Naš heroj!!! Volimo te,,
sr-01654,https://www.youtube.com/watch?v=7Z4pzU1SSO4,U birtiju retko svraćam. Radim na novoj seriji.,,
sr-01655,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Prava serja bolji źivot giga pravi gllumac,,
sr-01656,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Ja bi probala sa nekim ko dosad nije probam.,,
sr-01657,https://www.youtube.com/watch?v=7Z4pzU1SSO4,6.12.2025 Još netko?,,
sr-01658,https://www.youtube.com/watch?v=7Z4pzU1SSO4,BOLJI ŽIVOT U SRCUSERIJA MOG DETINJSTVA,,
sr-01659,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Rasprava oko Violetinog sledeceg udvaraca. Violeta iznosi cinjenicno stanje da je finasijski obezbijedjen kad to cuje Giga mijenja naprasno misljenje za njega i sve ubpozitivu pocinje da govori.I za Sasu ista pravila kao i za Viletu kad sebpomene novac sve mijenja stvar,,
sr-01660,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Обожавам ову серију ... могао бих сваки да је гледам, ненадмашно.",,
sr-01661,https://www.youtube.com/watch?v=7Z4pzU1SSO4,nema dalje.....,,
sr-01662,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Serija za sva vremena!!! Scena kao da se odvija u naše domove vrh najjači,,
sr-01663,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Giga šljaka kao matičar,,
sr-01664,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Gigo ti čoveku dušu razgališ,,
sr-01665,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Koliko su svi genijalni... Pogotovo Giga i Boba.,,
sr-01666,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Odma naručuju muziku,,
sr-01667,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Da je sreće dragiša da se i ti fazoniraš!,,
sr-01668,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Koluko.sam puta gledala ovu seriju i ovu scenu ,i uvek me nasmeje, pogotovu,Giga i Ema",,
sr-01669,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Brat moj, čika kure",,
sr-01670,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Ovo je jedna od top 3 serije bivše Juge ,svih vremena...obožavam",,
sr-01671,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Ćaci glumica medj' GIGANTIMA !,,
sr-01672,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Alal vera Gile,od jutros sljakas kao maticar,deli on blagoslove kao papa Pavle VI",,
sr-01673,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Super serija najbolja,,
sr-01674,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Genijalci..danas nažalost imamo govnarije,precijenjeni amaterizam ,te kopije od kopije boljeg života,,tipa naši vaši,kumovi,bibin svijet,ruže vitrova,larin izgon,zauvik susidi,sve će bit dobro....itd,itd..serije za maloumne i pranje love.",,
sr-01675,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Ko da mi je taj dinar pa neka valita,,
sr-01676,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Svetlana Bojković je imala 40 godina kad se serija pocela snimati. :),,
sr-01677,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Ima Tata pravooo!,,
sr-01678,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Jok kqd se sjwtim svqke subote Bolji zivot. Svi smo cekali kad ce poceti,,
sr-01679,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Pusti te bolji zivot serije,,
sr-01680,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Njoj najprije nije bitno da li čovjek ima stan itd a onda kad je čula da je bobina cura siromašna onda... 09:05,,
sr-01681,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Srpkinje Najljepse, Najzgodnije i Najseksipilnije Zene Na Svijetu!!! Amin!!!",,
sr-01682,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Giga Je u Pravu Bio!!!,,
sr-01683,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Gigante rodi se ponovo,,
sr-01684,https://www.youtube.com/watch?v=7Z4pzU1SSO4,najjaca epizoda cele serije,,
sr-01685,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Veliki Siniša Pavić. Čovjek koji je tvorac ovog remek-djela. Počivao u miru, Legendo.",,
sr-01686,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Kako je bila lijepa Violeta ovde cccc,,
sr-01687,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Sve što je Boba rekao sve je apsolutna istina. Surovo jeste ali je istina.,,
sr-01688,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Dragiša speaks facts,,
sr-01689,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Dobre stare serije koje mogu gledati x puta.,,
sr-01690,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Gde je bolji život? Tražim ga odavno pa nikako da me nadje.,,
sr-01691,https://www.youtube.com/watch?v=7Z4pzU1SSO4,odlični! super serija,,
sr-01692,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Gospoxin Oliver je bio vrh glumac.Hvala!,,
sr-01693,https://www.youtube.com/watch?v=7Z4pzU1SSO4,U Hrvatskoj smo obožavali ovu seriju... Pogotovo Lidiju,,
sr-01694,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Najbolja serija i glumci,,
sr-01695,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Koja je ovo epizoda, ako mozete napisati ? :)",,
sr-01696,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Koje smo mi slijepe ovce sta normalno nam da su svi ovako crnokosi jel izgledamo mi tako ili su ovi malo sa juga jugoistoka,,
sr-01697,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Otac je legenda i mangup sin.,,
sr-01698,https://www.youtube.com/watch?v=7Z4pzU1SSO4,I TO DRVENI KOLAC,,
sr-01699,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Ova scena je životna, kroz vreme",,
sr-01700,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"brawo savtscena, emisia, Dank!",,
sr-01701,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Vrh...Čarobnjak iz Oza,,
sr-01702,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Sviđa ti se čovek koga nikad nisi video,,
sr-01703,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Kako te nije sramota""ko grom iz vedra neba, Emilija ""čega da me bude sramota"" - Giga upita. ""ja nisam ni istrošena, ni stara"" Giga""ja sam to više misliš na sebe"".",,
sr-01704,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Jaka hrabra scena svaka čast.Odlična serija i ponovo je gledam puno puta!,,
sr-01705,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Milijardu puta BiH mogla da gledam,,
sr-01706,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"8:42 Samo da nije ona prilika iz voza -Jeli, a sta bih falilo i da je ona iz voza? Onda bih ja morao da budem carobnjak iz oza!",,
sr-01707,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Jako mi se svidza kako giga glumi ista jaaaa,,
sr-01708,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Kako loše glumi ova radikalka,,
sr-01709,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Jos kad bi RTS nakačio cijele epizode,,
sr-01710,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Baš sam se nasmejala i uživala,,
sr-01711,https://www.youtube.com/watch?v=7Z4pzU1SSO4,I danas znam reći.... O Gospode Bože ! Serija koja se gledala u jednom dahu Vrijedilo je !,,
sr-01712,https://www.youtube.com/watch?v=7Z4pzU1SSO4,uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuug,,
sr-01713,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Jebes hoolivud ovo je za oskara a ne americke gluposti,,
sr-01714,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Molim pustite i pesmu drugi put,,
sr-01715,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Ja hocu zivot,bolji zivot,da ga...vise se ne sjecam,bila sam mala ali roditelji su verno gledali i pesma me sjeca tih dobrih starih vremena...A,da i prelepe Violete.",,
sr-01716,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Legenda od glumaca , zlatna vremena",,
sr-01717,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Lidija je u ovoj seriji glumila fantastično,,
sr-01718,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Bože dragi.vratilo me u život.,,
sr-01719,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"A taj covek je advokat koji ""blati"" Gigu na sudu ,a da nije rekla ima i Volvo ;) Vrhunska scena,i serija!",,
sr-01720,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Carevi,uvek ih rado pogledam",,
sr-01721,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Ceco bruko obozavao sam ovu seriju ali zbog tebe ldjelogrlica mi se gadi,,
sr-01722,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Ovo su bile serije.,,
sr-01723,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Ovaj treci je najbolji.,,
sr-01724,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Najbolja serija,,
sr-01725,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Bolji život gdjesu sada glumci,,
sr-01726,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Delimo blagoslove,,
sr-01727,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Hahah fazoniru kosu,,
sr-01728,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Samo ova scena je jača od svih ovih novih serija zajedno !,,
sr-01729,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Mogu li se negdje pogledati cijele epizode? Hvala.,,
sr-01730,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Obozavam ovu seriju ,",,
sr-01731,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Giga ovde ima 43 godine,,
sr-01732,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Stavio ovu vunu oko vrata na 40stepeni ..legenda hahahahahaha,,
sr-01733,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Najjači ikad Giga,,
sr-01734,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"""Eto ti sad. Ima li neke tuge i zala? Tata misli da ti treba jedan intermeco""! E to je drugi padez. Mogu ti reci da se meni taj covek svidja""! ""To je sto vidis i sto cujes. Delis blagoslove jutros ko papa Pavle VI""!",,
sr-01735,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Kako su Nas lepo ucili da budemo glupi,,
sr-01736,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Vrh serija kao i glumci.,,
sr-01737,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Upsss ovo snimljeno juče?? Ma da, samo ja starija 30~desatak godinica! ista priča-isto odstojanje! Samo uloge zamenjene",,
sr-01738,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Serija koja me uvek nasmeje.,,
sr-01739,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Mogu ti reci meni se taj covek svidja....,,
sr-01740,https://www.youtube.com/watch?v=7Z4pzU1SSO4,"Šta znači ""okikeljaviti se""?",,
sr-01741,https://www.youtube.com/watch?v=7Z4pzU1SSO4,Da se čudim ......,,
sr-01742,https://www.youtube.com/watch?v=7Z4pzU1SSO4,JOS DRVENI KOLAC NI BRIGE NI PAMETNI DANASNjI OCEVI,,
sr-01743,https://www.youtube.com/watch?v=7Z4pzU1SSO4,U JOJ JA OCA POKVARENOG.,,
sr-01744,https://www.youtube.com/watch?v=7Z4pzU1SSO4,MA KAKVA TATA MA NEMOJ TE JEDAN SE OTEGAO DRUGI SE PROTEGAO.,,
sr-01745,https://www.youtube.com/watch?v=1FIuVwTmYus,Dobra serija.Isto mi se dopada ova pjesma od Ekstra Nene i Bobe Stefanovica.,,
sr-01746,https://www.youtube.com/watch?v=1FIuVwTmYus,Ovo je mnogo stara serija.,,
sr-01747,https://www.youtube.com/watch?v=1FIuVwTmYus,Ovo mi je najomiljenija serija,,
sr-01748,https://www.youtube.com/watch?v=1FIuVwTmYus,"Dosadne reklame ,nije ih bilo u socijalizmu",,
sr-01749,https://www.youtube.com/watch?v=1FIuVwTmYus,dobar je film jasam 7 poetq vidila to joj ovako dobre,,
sr-01750,https://www.youtube.com/watch?v=1FIuVwTmYus,Ko je ovdje poslije Jadne rasprave,,
sr-01751,https://www.youtube.com/watch?v=1FIuVwTmYus,"Lola je realno ubola premiju jer svud je bolje nego na šalterima, kasama, poultovima i slično",,
sr-01752,https://www.youtube.com/watch?v=1FIuVwTmYus,"Е Лола,да се и ја тако мучим на послу.",,
sr-01753,https://www.youtube.com/watch?v=1FIuVwTmYus,Najljepsa serina ikada snimljena sadrzan glumci prelijepi dibro odradili posao nazalost dosta su njih otisli hvala svima koji su radili na ovoj seriji pozz svima gledam trenutno bolji zivot ali su srecni ljudi broj1 hvala,,
sr-01754,https://www.youtube.com/watch?v=1FIuVwTmYus,"SINIŠA PAVIĆ, legendo hvala, počivaj u miru... Bolji život... Srećni ljudi... Porodično blago... Stižu dolari... i dijamant za kraj... Bela lađa... Nikad više ovakvog genijalnog scenaristu domaćih porodičnih serija Srbija imati neće...",,
sr-01755,https://www.youtube.com/watch?v=1FIuVwTmYus,A Aleksandar Dunić od manekena do tovljenika,,
sr-01756,https://www.youtube.com/watch?v=1FIuVwTmYus,Gagi Ivanović od čoveka/glumčine do propaliteta alkoholočarskog,,
sr-01757,https://www.youtube.com/watch?v=1FIuVwTmYus,"Da da. Vreme hiperinflacije, šverca, snadji se itd",,
sr-01758,https://www.youtube.com/watch?v=1FIuVwTmYus,"Доста је било величања комунистичког доба! То је најгоре доба за србски род било,ђе је масон Тито убио више стотина хиљада невиних Срба,и срушили око 2000 православних цркви. Ето вам ваш Тито,дајте ми једног браварчића (шегрта) који зна свирати клавир,мајке вам га нлесавњ залуђене!",,
sr-01759,https://www.youtube.com/watch?v=1FIuVwTmYus,Evo ja strtujem sa 1. Sad,,
sr-01760,https://www.youtube.com/watch?v=1FIuVwTmYus,lola super najlonke takve volim nositi i ja,,
sr-01761,https://www.youtube.com/watch?v=1FIuVwTmYus,Ова прва епизода изгледа као да је снимана аматерском камером...,,
sr-01762,https://www.youtube.com/watch?v=1FIuVwTmYus,"koliko je ovo i danas aktualno, wow ...",,
sr-01763,https://www.youtube.com/watch?v=1FIuVwTmYus,"РТС, кад ће серија “Вук Караџић”?!",,
sr-01764,https://www.youtube.com/watch?v=1FIuVwTmYus,A bre ono kad je dosadno čisto da pogledaš,,
sr-01765,https://www.youtube.com/watch?v=1FIuVwTmYus,Neverovatna serija opisuje sve. Spasli ste nas. Najbolji povratak emocija načina života i sećanja!,,
sr-01766,https://www.youtube.com/watch?v=1FIuVwTmYus,steta los kvalitet ja imam na disku u hd jako dobar kvalitet,,
sr-01767,https://www.youtube.com/watch?v=1FIuVwTmYus,Nedelja kupanje i u 20h pocinje uh kad se sjetilm,,
sr-01768,https://www.youtube.com/watch?v=1FIuVwTmYus,Jao Nemoj neko ovo da brise to me cini srecnom srecni ljudi porodicno blago bolji zivot to je nesto njjj za gledanje,,
sr-01769,https://www.youtube.com/watch?v=1FIuVwTmYus,"Hvala na ovim mega hit serijama,cekamo i ,,bolji život,,",,
sr-01770,https://www.youtube.com/watch?v=1FIuVwTmYus,"Ovo je isti stan od Gavrilovića u Porodičnom blagu, samo drugacije tapete i detalji",,
sr-01771,https://www.youtube.com/watch?v=1FIuVwTmYus,Ovakvi se glumci više ne rađaju,,
sr-01772,https://www.youtube.com/watch?v=1FIuVwTmYus,"Fenomenalna serija, koliko god puta da je gledam ne bi mi dosadila",,
sr-01773,https://www.youtube.com/watch?v=1FIuVwTmYus,hvala. Gledam na brod dok sam i uzivam. Hvala RTS sto me vracas u djetinjstvo. Nadam se i Porodicnom Blagu i svim ostalim nasim serijama. Pozdrav sa dalekog okeana !,,
sr-01774,https://www.youtube.com/watch?v=1FIuVwTmYus,"Када ће реприза,,,, којег датума",,
sr-01775,https://www.youtube.com/watch?v=1FIuVwTmYus,Zašto niste remasterizovali seriju?,,
sr-01776,https://www.youtube.com/watch?v=1FIuVwTmYus,Poredjajte lepo epizode u plej listi zašto i po sezonama sve epizode u 1 listu,,
sr-01777,https://www.youtube.com/watch?v=1FIuVwTmYus,OVO SE ČEKALO BRE!!!,,
sr-01778,https://www.youtube.com/watch?v=1FIuVwTmYus,"Kako smo psovali Boga, to je strasno... Drago mi je da to vise ne radimo. Komunizam je zlo.",,
sr-01779,https://www.youtube.com/watch?v=1FIuVwTmYus,Jezicko odeljenje najbolje!,,
sr-01780,https://www.youtube.com/watch?v=1FIuVwTmYus,"Meni je bila OK dok je igrala Tanja Boskovic, posle ne toliko.",,
sr-01781,https://www.youtube.com/watch?v=1FIuVwTmYus,"Meni je ipak bolja serija ""Bolji zivot"". Ovo je nekako slicno, ali mi je ""Bolji zivot"" ipak bolji.",,
sr-01782,https://www.youtube.com/watch?v=1FIuVwTmYus,"E hvala za seriju, dojadilo mi vise da je trazim po raznim sajtovima, ovako je imam na youtubu stalno!",,
sr-01783,https://www.youtube.com/watch?v=1FIuVwTmYus,Tepali su mi Frenki hahahahaha,,
sr-01784,https://www.youtube.com/watch?v=1FIuVwTmYus,najbolja domaća serija,,
sr-01785,https://www.youtube.com/watch?v=1FIuVwTmYus,"Kakva emocija ..muzika sve me vrati 20,30 godina unazad...e zivote..",,
sr-01786,https://www.youtube.com/watch?v=1FIuVwTmYus,Geledo sam kad bio treći,,
sr-01787,https://www.youtube.com/watch?v=1FIuVwTmYus,"Da li cete sve epizode da postavite, jedva cekam krenula sam da gledam",,
sr-01788,https://www.youtube.com/watch?v=1FIuVwTmYus,"Mogli bi da uradite ""remaster"",ove legendarne serije.Ovakav prikaz,na danassnjim,monitorima,modernim televizorima,izgleda lose.",,
sr-01789,https://www.youtube.com/watch?v=1FIuVwTmYus,Nema potrebe prikrivati logo RTS!!!! I ne brisite vise seriju!!,,
sr-01790,https://www.youtube.com/watch?v=1FIuVwTmYus,"I kao deca svako je imao svojeg glavnog - omiljenog lika.. A onda ponedeljkom u skoli, prepricavanje ko je sta gledao i smesnih scena.. I dan danas gledam, jer se setim kada smo kao porodica gledali zajedno... A danas od porodice nista...",,
sr-01791,https://www.youtube.com/watch?v=1FIuVwTmYus,A sto ne uradite HD Remaster cele serije?,,
sr-01792,https://www.youtube.com/watch?v=1FIuVwTmYus,"Kad vec rts ovo objavljuje moglu su da urade ""remaster"" kvalitet je katastrofa! tu na youtube postoje bolje objave iz privatnih racuna ... ‍",,
